album,release_date,release_date_precision,name,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Live At The BBC (Remastered),1994-11-30,day,"Honey Don't - Live At The BBC For ""Pop Go The Beatles"" / 3rd September, 1963",2Qy0sS6pjUqt4YS5gNd6jw,0.477,0.774,0,-13.021,1,0.0513,0.599,0.00878,0.477,0.894,178.794,audio_features,2Qy0sS6pjUqt4YS5gNd6jw,spotify:track:2Qy0sS6pjUqt4YS5gNd6jw,https://api.spotify.com/v1/tracks/2Qy0sS6pjUqt4YS5gNd6jw,https://api.spotify.com/v1/audio-analysis/2Qy0sS6pjUqt4YS5gNd6jw,132933,4
Live At The BBC (Remastered),1994-11-30,day,"Love Me Do - Live At The BBC For ""Pop Go The Beatles"" / 23rd July, 1963",5N8OdYEKHXwexx5YC8BlX0,0.567,0.425,7,-13.379,1,0.0281,0.552,0.0,0.464,0.905,141.823,audio_features,5N8OdYEKHXwexx5YC8BlX0,spotify:track:5N8OdYEKHXwexx5YC8BlX0,https://api.spotify.com/v1/tracks/5N8OdYEKHXwexx5YC8BlX0,https://api.spotify.com/v1/audio-analysis/5N8OdYEKHXwexx5YC8BlX0,149053,4
Live At The BBC (Remastered),1994-11-30,day,"From Us To You - Live At The BBC / Closing Theme From ""From Us To You"" / 1964",4iCjzmi0ZEAcR1smAM9MCu,0.649,0.555,9,-10.336,0,0.0613,0.142,0.61,0.085,0.794,139.073,audio_features,4iCjzmi0ZEAcR1smAM9MCu,spotify:track:4iCjzmi0ZEAcR1smAM9MCu,https://api.spotify.com/v1/tracks/4iCjzmi0ZEAcR1smAM9MCu,https://api.spotify.com/v1/audio-analysis/4iCjzmi0ZEAcR1smAM9MCu,38387,4
Let It Be (Remastered),1970-05-08,day,Two Of Us - Remastered 2009,0CaBBQsaAiRHhiLmzi7ZRp,0.726,0.702,7,-10.757,1,0.032,0.0974,3.46e-05,0.239,0.931,109.114,audio_features,0CaBBQsaAiRHhiLmzi7ZRp,spotify:track:0CaBBQsaAiRHhiLmzi7ZRp,https://api.spotify.com/v1/tracks/0CaBBQsaAiRHhiLmzi7ZRp,https://api.spotify.com/v1/audio-analysis/0CaBBQsaAiRHhiLmzi7ZRp,216813,4
Let It Be (Remastered),1970-05-08,day,Dig A Pony - Remastered 2009,4OUmlC67FoPLvQNuE5C7kF,0.538,0.478,11,-8.957,0,0.0388,0.472,0.0,0.17,0.527,59.004,audio_features,4OUmlC67FoPLvQNuE5C7kF,spotify:track:4OUmlC67FoPLvQNuE5C7kF,https://api.spotify.com/v1/tracks/4OUmlC67FoPLvQNuE5C7kF,https://api.spotify.com/v1/audio-analysis/4OUmlC67FoPLvQNuE5C7kF,235000,4
Let It Be (Remastered),1970-05-08,day,Across The Universe - Remastered 2009,4dkoqJrP0L8FXftrMZongF,0.257,0.412,1,-11.788,1,0.0287,0.361,8.68e-05,0.0702,0.858,152.126,audio_features,4dkoqJrP0L8FXftrMZongF,spotify:track:4dkoqJrP0L8FXftrMZongF,https://api.spotify.com/v1/tracks/4dkoqJrP0L8FXftrMZongF,https://api.spotify.com/v1/audio-analysis/4dkoqJrP0L8FXftrMZongF,228133,4
Let It Be (Remastered),1970-05-08,day,I Me Mine - Remastered 2009,2BMqay80iBzZTa608Y1eG1,0.291,0.638,9,-7.854,0,0.0554,0.179,0.0,0.101,0.525,185.235,audio_features,2BMqay80iBzZTa608Y1eG1,spotify:track:2BMqay80iBzZTa608Y1eG1,https://api.spotify.com/v1/tracks/2BMqay80iBzZTa608Y1eG1,https://api.spotify.com/v1/audio-analysis/2BMqay80iBzZTa608Y1eG1,145587,3
Let It Be (Remastered),1970-05-08,day,Dig It - Remastered 2009,0eRyOunOVBChlXxIvqwOxH,0.54,0.489,5,-12.276,1,0.117,0.659,0.0019,0.457,0.67,157.03,audio_features,0eRyOunOVBChlXxIvqwOxH,spotify:track:0eRyOunOVBChlXxIvqwOxH,https://api.spotify.com/v1/tracks/0eRyOunOVBChlXxIvqwOxH,https://api.spotify.com/v1/audio-analysis/0eRyOunOVBChlXxIvqwOxH,50467,3
Let It Be (Remastered),1970-05-08,day,Let It Be - Remastered 2009,7iN1s7xHE4ifF5povM6A48,0.443,0.403,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.462,audio_features,7iN1s7xHE4ifF5povM6A48,spotify:track:7iN1s7xHE4ifF5povM6A48,https://api.spotify.com/v1/tracks/7iN1s7xHE4ifF5povM6A48,https://api.spotify.com/v1/audio-analysis/7iN1s7xHE4ifF5povM6A48,243027,4
Let It Be (Remastered),1970-05-08,day,Maggie Mae - Remastered 2009,2VsX1BoWSGiuVXGiFSUr6h,0.516,0.515,2,-12.035,0,0.215,0.379,0.0,0.103,0.524,169.039,audio_features,2VsX1BoWSGiuVXGiFSUr6h,spotify:track:2VsX1BoWSGiuVXGiFSUr6h,https://api.spotify.com/v1/tracks/2VsX1BoWSGiuVXGiFSUr6h,https://api.spotify.com/v1/audio-analysis/2VsX1BoWSGiuVXGiFSUr6h,40040,4
Let It Be (Remastered),1970-05-08,day,I've Got A Feeling - Remastered 2009,3gwRWIbr5ycEVLIAXrWaw7,0.44,0.609,2,-8.824,1,0.0358,0.0715,0.0,0.582,0.364,165.156,audio_features,3gwRWIbr5ycEVLIAXrWaw7,spotify:track:3gwRWIbr5ycEVLIAXrWaw7,https://api.spotify.com/v1/tracks/3gwRWIbr5ycEVLIAXrWaw7,https://api.spotify.com/v1/audio-analysis/3gwRWIbr5ycEVLIAXrWaw7,217560,4
Let It Be (Remastered),1970-05-08,day,One After 909 - Remastered 2009,50qHmeex1nPTyQTwBXjSE4,0.554,0.828,4,-6.435,1,0.0739,0.0307,0.0,0.907,0.888,90.95,audio_features,50qHmeex1nPTyQTwBXjSE4,spotify:track:50qHmeex1nPTyQTwBXjSE4,https://api.spotify.com/v1/tracks/50qHmeex1nPTyQTwBXjSE4,https://api.spotify.com/v1/audio-analysis/50qHmeex1nPTyQTwBXjSE4,173960,4
Let It Be (Remastered),1970-05-08,day,The Long And Winding Road - Remastered 2009,3mlMpmY8oZIBFc39D9zLbh,0.299,0.329,3,-10.096,1,0.0279,0.756,0.0105,0.0559,0.392,132.282,audio_features,3mlMpmY8oZIBFc39D9zLbh,spotify:track:3mlMpmY8oZIBFc39D9zLbh,https://api.spotify.com/v1/tracks/3mlMpmY8oZIBFc39D9zLbh,https://api.spotify.com/v1/audio-analysis/3mlMpmY8oZIBFc39D9zLbh,218187,4
Let It Be (Remastered),1970-05-08,day,For You Blue - Remastered 2009,5dpRJkvY8oWMQmQbEQTXhO,0.88,0.556,2,-10.773,1,0.0855,0.24,0.0483,0.24,0.955,128.542,audio_features,5dpRJkvY8oWMQmQbEQTXhO,spotify:track:5dpRJkvY8oWMQmQbEQTXhO,https://api.spotify.com/v1/tracks/5dpRJkvY8oWMQmQbEQTXhO,https://api.spotify.com/v1/audio-analysis/5dpRJkvY8oWMQmQbEQTXhO,152213,4
Let It Be (Remastered),1970-05-08,day,Get Back - Remastered 2009,4MLBqAEzNN89o2M9h92Z26,0.761,0.592,2,-9.836,1,0.0586,0.492,0.00626,0.61,0.332,123.095,audio_features,4MLBqAEzNN89o2M9h92Z26,spotify:track:4MLBqAEzNN89o2M9h92Z26,https://api.spotify.com/v1/tracks/4MLBqAEzNN89o2M9h92Z26,https://api.spotify.com/v1/audio-analysis/4MLBqAEzNN89o2M9h92Z26,189387,4
Abbey Road (Remastered),1969-09-26,day,Come Together - Remastered 2009,2EqlS6tkEnglzr7tkKAAYD,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,audio_features,2EqlS6tkEnglzr7tkKAAYD,spotify:track:2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/tracks/2EqlS6tkEnglzr7tkKAAYD,https://api.spotify.com/v1/audio-analysis/2EqlS6tkEnglzr7tkKAAYD,259947,4
Abbey Road (Remastered),1969-09-26,day,Something - Remastered 2009,0pNeVovbiZHkulpGeOx1Gj,0.396,0.338,0,-10.872,1,0.0304,0.198,2.62e-06,0.138,0.377,133.522,audio_features,0pNeVovbiZHkulpGeOx1Gj,spotify:track:0pNeVovbiZHkulpGeOx1Gj,https://api.spotify.com/v1/tracks/0pNeVovbiZHkulpGeOx1Gj,https://api.spotify.com/v1/audio-analysis/0pNeVovbiZHkulpGeOx1Gj,182293,4
Abbey Road (Remastered),1969-09-26,day,Maxwell's Silver Hammer - Remastered 2009,2S8xyNRJX1XQdo3qnTuovI,0.764,0.426,2,-11.045,1,0.0405,0.629,0.000119,0.132,0.726,131.12,audio_features,2S8xyNRJX1XQdo3qnTuovI,spotify:track:2S8xyNRJX1XQdo3qnTuovI,https://api.spotify.com/v1/tracks/2S8xyNRJX1XQdo3qnTuovI,https://api.spotify.com/v1/audio-analysis/2S8xyNRJX1XQdo3qnTuovI,207920,4
Abbey Road (Remastered),1969-09-26,day,Oh! Darling - Remastered 2009,2mxByJWOajjiVsLWjNXvDJ,0.422,0.656,4,-8.412,1,0.0397,0.0126,0.0279,0.268,0.549,173.93,audio_features,2mxByJWOajjiVsLWjNXvDJ,spotify:track:2mxByJWOajjiVsLWjNXvDJ,https://api.spotify.com/v1/tracks/2mxByJWOajjiVsLWjNXvDJ,https://api.spotify.com/v1/audio-analysis/2mxByJWOajjiVsLWjNXvDJ,207240,3
Abbey Road (Remastered),1969-09-26,day,Octopus's Garden - Remastered 2009,0suLngfo7rJoetk7Ub6N8l,0.626,0.512,1,-9.15,0,0.0247,0.155,4.65e-05,0.215,0.73,92.225,audio_features,0suLngfo7rJoetk7Ub6N8l,spotify:track:0suLngfo7rJoetk7Ub6N8l,https://api.spotify.com/v1/tracks/0suLngfo7rJoetk7Ub6N8l,https://api.spotify.com/v1/audio-analysis/0suLngfo7rJoetk7Ub6N8l,170720,4
Abbey Road (Remastered),1969-09-26,day,I Want You (She's So Heavy) - Remastered 2009,3Z25k4ZF6QENy2d9YatsM5,0.37,0.515,2,-9.487,0,0.0321,0.0233,0.205,0.0966,0.42,115.732,audio_features,3Z25k4ZF6QENy2d9YatsM5,spotify:track:3Z25k4ZF6QENy2d9YatsM5,https://api.spotify.com/v1/tracks/3Z25k4ZF6QENy2d9YatsM5,https://api.spotify.com/v1/audio-analysis/3Z25k4ZF6QENy2d9YatsM5,467320,4
Abbey Road (Remastered),1969-09-26,day,Here Comes The Sun - Remastered 2009,6dGnYIeXmHdcikdzNNDMm2,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,audio_features,6dGnYIeXmHdcikdzNNDMm2,spotify:track:6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/tracks/6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/audio-analysis/6dGnYIeXmHdcikdzNNDMm2,185733,4
Abbey Road (Remastered),1969-09-26,day,Because - Remastered 2009,1rxoyGj1QuPoVi8fOft1Kt,0.328,0.249,2,-11.777,1,0.0272,0.754,5.77e-06,0.134,0.162,81.257,audio_features,1rxoyGj1QuPoVi8fOft1Kt,spotify:track:1rxoyGj1QuPoVi8fOft1Kt,https://api.spotify.com/v1/tracks/1rxoyGj1QuPoVi8fOft1Kt,https://api.spotify.com/v1/audio-analysis/1rxoyGj1QuPoVi8fOft1Kt,165667,4
Abbey Road (Remastered),1969-09-26,day,You Never Give Me Your Money - Remastered 2009,1jOLTO379yIu9aMnCkpMQl,0.335,0.416,0,-11.051,1,0.0348,0.345,0.136,0.116,0.223,174.464,audio_features,1jOLTO379yIu9aMnCkpMQl,spotify:track:1jOLTO379yIu9aMnCkpMQl,https://api.spotify.com/v1/tracks/1jOLTO379yIu9aMnCkpMQl,https://api.spotify.com/v1/audio-analysis/1jOLTO379yIu9aMnCkpMQl,242973,3
Abbey Road (Remastered),1969-09-26,day,Sun King - Remastered 2009,4nwKdZID1ht0lDBJ5h2p87,0.483,0.177,2,-17.629,1,0.0277,0.284,0.499,0.116,0.192,74.994,audio_features,4nwKdZID1ht0lDBJ5h2p87,spotify:track:4nwKdZID1ht0lDBJ5h2p87,https://api.spotify.com/v1/tracks/4nwKdZID1ht0lDBJ5h2p87,https://api.spotify.com/v1/audio-analysis/4nwKdZID1ht0lDBJ5h2p87,146267,4
Abbey Road (Remastered),1969-09-26,day,Mean Mr Mustard - Remastered 2009,4JOyMhad5dD81uGYLGgKrS,0.676,0.596,4,-9.107,1,0.0272,0.0699,1.96e-05,0.351,0.97,100.687,audio_features,4JOyMhad5dD81uGYLGgKrS,spotify:track:4JOyMhad5dD81uGYLGgKrS,https://api.spotify.com/v1/tracks/4JOyMhad5dD81uGYLGgKrS,https://api.spotify.com/v1/audio-analysis/4JOyMhad5dD81uGYLGgKrS,66533,4
Abbey Road (Remastered),1969-09-26,day,Polythene Pam - Remastered 2009,1FTCA6wQwulQFokDddKE68,0.474,0.939,11,-8.884,0,0.199,0.00472,0.674,0.19,0.499,166.829,audio_features,1FTCA6wQwulQFokDddKE68,spotify:track:1FTCA6wQwulQFokDddKE68,https://api.spotify.com/v1/tracks/1FTCA6wQwulQFokDddKE68,https://api.spotify.com/v1/audio-analysis/1FTCA6wQwulQFokDddKE68,72640,4
Abbey Road (Remastered),1969-09-26,day,She Came In Through The Bathroom Window - Remastered 2009,2jtUGFsqanQ82zqDlhiKIp,0.53,0.72,2,-8.793,1,0.0338,0.00376,3.38e-05,0.314,0.69,80.652,audio_features,2jtUGFsqanQ82zqDlhiKIp,spotify:track:2jtUGFsqanQ82zqDlhiKIp,https://api.spotify.com/v1/tracks/2jtUGFsqanQ82zqDlhiKIp,https://api.spotify.com/v1/audio-analysis/2jtUGFsqanQ82zqDlhiKIp,118627,4
Abbey Road (Remastered),1969-09-26,day,Golden Slumbers - Remastered 2009,01SfTM5nfCou5gQL70r6gs,0.419,0.152,0,-12.126,1,0.0277,0.326,0.0034,0.113,0.239,80.608,audio_features,01SfTM5nfCou5gQL70r6gs,spotify:track:01SfTM5nfCou5gQL70r6gs,https://api.spotify.com/v1/tracks/01SfTM5nfCou5gQL70r6gs,https://api.spotify.com/v1/audio-analysis/01SfTM5nfCou5gQL70r6gs,91760,4
Abbey Road (Remastered),1969-09-26,day,Carry That Weight - Remastered 2009,5eZrW59C3UgBhkqNlowEID,0.543,0.458,0,-8.976,1,0.0274,0.226,0.00663,0.298,0.704,84.319,audio_features,5eZrW59C3UgBhkqNlowEID,spotify:track:5eZrW59C3UgBhkqNlowEID,https://api.spotify.com/v1/tracks/5eZrW59C3UgBhkqNlowEID,https://api.spotify.com/v1/audio-analysis/5eZrW59C3UgBhkqNlowEID,96467,4
Abbey Road (Remastered),1969-09-26,day,The End - Remastered 2009,5aHHf6jrqDRb1fcBmue2kn,0.647,0.487,11,-10.119,0,0.0689,0.00101,0.285,0.138,0.222,123.444,audio_features,5aHHf6jrqDRb1fcBmue2kn,spotify:track:5aHHf6jrqDRb1fcBmue2kn,https://api.spotify.com/v1/tracks/5aHHf6jrqDRb1fcBmue2kn,https://api.spotify.com/v1/audio-analysis/5aHHf6jrqDRb1fcBmue2kn,141613,1
Abbey Road (Remastered),1969-09-26,day,Her Majesty - Remastered 2009,6UCFZ9ZOFRxK8oak7MdPZu,0.703,0.215,2,-23.03,1,0.0892,0.728,1.23e-06,0.13,0.522,100.874,audio_features,6UCFZ9ZOFRxK8oak7MdPZu,spotify:track:6UCFZ9ZOFRxK8oak7MdPZu,https://api.spotify.com/v1/tracks/6UCFZ9ZOFRxK8oak7MdPZu,https://api.spotify.com/v1/audio-analysis/6UCFZ9ZOFRxK8oak7MdPZu,25987,3
Yellow Submarine (Remastered),1969-01-17,day,Yellow Submarine - Remastered 2009,3oEo8Pqm5IAi8wQfCI5BpR,0.605,0.536,1,-10.069,1,0.0421,0.518,0.0,0.528,0.688,110.849,audio_features,3oEo8Pqm5IAi8wQfCI5BpR,spotify:track:3oEo8Pqm5IAi8wQfCI5BpR,https://api.spotify.com/v1/tracks/3oEo8Pqm5IAi8wQfCI5BpR,https://api.spotify.com/v1/audio-analysis/3oEo8Pqm5IAi8wQfCI5BpR,159720,4
Yellow Submarine (Remastered),1969-01-17,day,Only A Northern Song - Remastered 2009,4phXWLTSlC1BEogSWhJMDD,0.175,0.731,9,-8.341,1,0.0705,0.000341,0.000751,0.0846,0.801,209.242,audio_features,4phXWLTSlC1BEogSWhJMDD,spotify:track:4phXWLTSlC1BEogSWhJMDD,https://api.spotify.com/v1/tracks/4phXWLTSlC1BEogSWhJMDD,https://api.spotify.com/v1/audio-analysis/4phXWLTSlC1BEogSWhJMDD,204493,4
Yellow Submarine (Remastered),1969-01-17,day,All Together Now - Remastered 2009,2ck8lFrYAch2GPtdhpTHe3,0.587,0.431,2,-9.495,1,0.0686,0.0722,0.0,0.561,0.778,95.937,audio_features,2ck8lFrYAch2GPtdhpTHe3,spotify:track:2ck8lFrYAch2GPtdhpTHe3,https://api.spotify.com/v1/tracks/2ck8lFrYAch2GPtdhpTHe3,https://api.spotify.com/v1/audio-analysis/2ck8lFrYAch2GPtdhpTHe3,130893,4
Yellow Submarine (Remastered),1969-01-17,day,Hey Bulldog - Remastered 2009,5xYC2ZJJ9TMJL8BOl85O2R,0.587,0.617,7,-9.164,1,0.028,0.0197,0.639,0.199,0.947,100.495,audio_features,5xYC2ZJJ9TMJL8BOl85O2R,spotify:track:5xYC2ZJJ9TMJL8BOl85O2R,https://api.spotify.com/v1/tracks/5xYC2ZJJ9TMJL8BOl85O2R,https://api.spotify.com/v1/audio-analysis/5xYC2ZJJ9TMJL8BOl85O2R,191307,4
Yellow Submarine (Remastered),1969-01-17,day,It's All Too Much - Remastered 2009,2bQZ9BBhP7vSBiyDz7KXnv,0.39,0.781,7,-7.878,1,0.0364,4.3e-05,0.412,0.1,0.199,113.511,audio_features,2bQZ9BBhP7vSBiyDz7KXnv,spotify:track:2bQZ9BBhP7vSBiyDz7KXnv,https://api.spotify.com/v1/tracks/2bQZ9BBhP7vSBiyDz7KXnv,https://api.spotify.com/v1/audio-analysis/2bQZ9BBhP7vSBiyDz7KXnv,385013,4
Yellow Submarine (Remastered),1969-01-17,day,All You Need Is Love - Remastered 2009,2Z8cY4QpZTFUZxCQCpvNe1,0.4,0.463,7,-8.455,1,0.0288,0.345,4.59e-05,0.286,0.627,103.103,audio_features,2Z8cY4QpZTFUZxCQCpvNe1,spotify:track:2Z8cY4QpZTFUZxCQCpvNe1,https://api.spotify.com/v1/tracks/2Z8cY4QpZTFUZxCQCpvNe1,https://api.spotify.com/v1/audio-analysis/2Z8cY4QpZTFUZxCQCpvNe1,231213,4
Yellow Submarine (Remastered),1969-01-17,day,Pepperland - Remastered 2009,1y8kq7M3tBw4zAttsZMya8,0.354,0.281,7,-12.434,1,0.032,0.661,0.763,0.243,0.367,113.126,audio_features,1y8kq7M3tBw4zAttsZMya8,spotify:track:1y8kq7M3tBw4zAttsZMya8,https://api.spotify.com/v1/tracks/1y8kq7M3tBw4zAttsZMya8,https://api.spotify.com/v1/audio-analysis/1y8kq7M3tBw4zAttsZMya8,140733,4
Yellow Submarine (Remastered),1969-01-17,day,Sea Of Time - Remastered 2009,6FvhNdlAom6yYHa8ekAaAM,0.237,0.096,2,-20.629,0,0.0387,0.971,0.0961,0.203,0.0629,128.054,audio_features,6FvhNdlAom6yYHa8ekAaAM,spotify:track:6FvhNdlAom6yYHa8ekAaAM,https://api.spotify.com/v1/tracks/6FvhNdlAom6yYHa8ekAaAM,https://api.spotify.com/v1/audio-analysis/6FvhNdlAom6yYHa8ekAaAM,180213,4
Yellow Submarine (Remastered),1969-01-17,day,Sea Of Holes - Remastered 2009,6n42oei7aEx2I0dcluKAGx,0.249,0.0994,6,-19.266,0,0.04,0.959,0.926,0.454,0.0357,118.99,audio_features,6n42oei7aEx2I0dcluKAGx,spotify:track:6n42oei7aEx2I0dcluKAGx,https://api.spotify.com/v1/tracks/6n42oei7aEx2I0dcluKAGx,https://api.spotify.com/v1/audio-analysis/6n42oei7aEx2I0dcluKAGx,136693,3
Yellow Submarine (Remastered),1969-01-17,day,Sea Of Monsters - Remastered 2009,30u8QyT0kBSYO5RcZmaLl3,0.253,0.166,9,-16.624,1,0.0346,0.945,0.862,0.135,0.0489,83.971,audio_features,30u8QyT0kBSYO5RcZmaLl3,spotify:track:30u8QyT0kBSYO5RcZmaLl3,https://api.spotify.com/v1/tracks/30u8QyT0kBSYO5RcZmaLl3,https://api.spotify.com/v1/audio-analysis/30u8QyT0kBSYO5RcZmaLl3,216693,3
Yellow Submarine (Remastered),1969-01-17,day,March Of The Meanies - Remastered 2009,7zJKIrxcH2jY4TOqpvoLvH,0.538,0.378,9,-14.117,0,0.0387,0.934,0.758,0.456,0.16,117.185,audio_features,7zJKIrxcH2jY4TOqpvoLvH,spotify:track:7zJKIrxcH2jY4TOqpvoLvH,https://api.spotify.com/v1/tracks/7zJKIrxcH2jY4TOqpvoLvH,https://api.spotify.com/v1/audio-analysis/7zJKIrxcH2jY4TOqpvoLvH,139360,4
Yellow Submarine (Remastered),1969-01-17,day,Pepperland Laid Waste - Remastered 2009,0rHHNFcUgB0zlzCk4MVluw,0.269,0.0902,8,-23.018,0,0.042,0.877,0.821,0.302,0.0462,82.423,audio_features,0rHHNFcUgB0zlzCk4MVluw,spotify:track:0rHHNFcUgB0zlzCk4MVluw,https://api.spotify.com/v1/tracks/0rHHNFcUgB0zlzCk4MVluw,https://api.spotify.com/v1/audio-analysis/0rHHNFcUgB0zlzCk4MVluw,132773,4
Yellow Submarine (Remastered),1969-01-17,day,Yellow Submarine In Pepperland - Remastered 2009,7ExawMDcRz2lMgNEjjYzdr,0.406,0.219,7,-13.155,1,0.0359,0.808,0.599,0.15,0.271,105.345,audio_features,7ExawMDcRz2lMgNEjjYzdr,spotify:track:7ExawMDcRz2lMgNEjjYzdr,https://api.spotify.com/v1/tracks/7ExawMDcRz2lMgNEjjYzdr,https://api.spotify.com/v1/audio-analysis/7ExawMDcRz2lMgNEjjYzdr,134027,4
The Beatles (Remastered),1968-11-22,day,Back In The U.S.S.R. - Remastered 2009,0j3p1p06deJ7f9xmJ9yG22,0.48,0.969,9,-7.464,1,0.0854,0.069,0.00022,0.0608,0.494,142.489,audio_features,0j3p1p06deJ7f9xmJ9yG22,spotify:track:0j3p1p06deJ7f9xmJ9yG22,https://api.spotify.com/v1/tracks/0j3p1p06deJ7f9xmJ9yG22,https://api.spotify.com/v1/audio-analysis/0j3p1p06deJ7f9xmJ9yG22,163453,4
The Beatles (Remastered),1968-11-22,day,Dear Prudence - Remastered 2009,5NQYyej46WQkgCbnzGD21W,0.388,0.529,7,-10.533,1,0.0436,0.16,0.0681,0.108,0.332,150.721,audio_features,5NQYyej46WQkgCbnzGD21W,spotify:track:5NQYyej46WQkgCbnzGD21W,https://api.spotify.com/v1/tracks/5NQYyej46WQkgCbnzGD21W,https://api.spotify.com/v1/audio-analysis/5NQYyej46WQkgCbnzGD21W,235773,4
The Beatles (Remastered),1968-11-22,day,Glass Onion - Remastered 2009,2jAojvUaPoHPFSPpF0UNRo,0.523,0.51,7,-9.827,0,0.0514,0.0123,8.38e-05,0.108,0.789,120.432,audio_features,2jAojvUaPoHPFSPpF0UNRo,spotify:track:2jAojvUaPoHPFSPpF0UNRo,https://api.spotify.com/v1/tracks/2jAojvUaPoHPFSPpF0UNRo,https://api.spotify.com/v1/audio-analysis/2jAojvUaPoHPFSPpF0UNRo,137840,4
The Beatles (Remastered),1968-11-22,day,"Ob-La-Di, Ob-La-Da - Remastered 2009",1gFNm7cXfG1vSMcxPpSxec,0.818,0.728,10,-8.331,1,0.0314,0.232,0.0642,0.251,0.975,113.059,audio_features,1gFNm7cXfG1vSMcxPpSxec,spotify:track:1gFNm7cXfG1vSMcxPpSxec,https://api.spotify.com/v1/tracks/1gFNm7cXfG1vSMcxPpSxec,https://api.spotify.com/v1/audio-analysis/1gFNm7cXfG1vSMcxPpSxec,188960,4
The Beatles (Remastered),1968-11-22,day,Wild Honey Pie - Remastered 2009,6j67aNAPeQ31uw4qw4rpLa,0.792,0.763,2,-11.185,1,0.0506,0.425,0.627,0.789,0.152,89.9,audio_features,6j67aNAPeQ31uw4qw4rpLa,spotify:track:6j67aNAPeQ31uw4qw4rpLa,https://api.spotify.com/v1/tracks/6j67aNAPeQ31uw4qw4rpLa,https://api.spotify.com/v1/audio-analysis/6j67aNAPeQ31uw4qw4rpLa,52973,4
The Beatles (Remastered),1968-11-22,day,The Continuing Story Of Bungalow Bill - Remastered 2009,5Z3Rd1fMcaty8g5Pn7yhBQ,0.621,0.459,0,-10.414,1,0.104,0.224,0.0,0.656,0.648,114.816,audio_features,5Z3Rd1fMcaty8g5Pn7yhBQ,spotify:track:5Z3Rd1fMcaty8g5Pn7yhBQ,https://api.spotify.com/v1/tracks/5Z3Rd1fMcaty8g5Pn7yhBQ,https://api.spotify.com/v1/audio-analysis/5Z3Rd1fMcaty8g5Pn7yhBQ,194160,4
The Beatles (Remastered),1968-11-22,day,While My Guitar Gently Weeps - Remastered 2009,389QX9Q1eUOEZ19vtzzI9O,0.453,0.654,4,-8.855,0,0.0317,0.0205,0.00395,0.172,0.702,115.0,audio_features,389QX9Q1eUOEZ19vtzzI9O,spotify:track:389QX9Q1eUOEZ19vtzzI9O,https://api.spotify.com/v1/tracks/389QX9Q1eUOEZ19vtzzI9O,https://api.spotify.com/v1/audio-analysis/389QX9Q1eUOEZ19vtzzI9O,285000,4
The Beatles (Remastered),1968-11-22,day,Happiness Is A Warm Gun - Remastered 2009,71LsKf3xISiOlY1mj7FFPP,0.431,0.54,9,-9.6,0,0.0589,0.523,1.34e-06,0.169,0.44,139.288,audio_features,71LsKf3xISiOlY1mj7FFPP,spotify:track:71LsKf3xISiOlY1mj7FFPP,https://api.spotify.com/v1/tracks/71LsKf3xISiOlY1mj7FFPP,https://api.spotify.com/v1/audio-analysis/71LsKf3xISiOlY1mj7FFPP,164547,4
The Beatles (Remastered),1968-11-22,day,Martha My Dear - Remastered 2009,1swmf4hFMJYRNA8Rq9PVaW,0.472,0.292,10,-11.591,1,0.0321,0.872,0.0007,0.128,0.824,177.624,audio_features,1swmf4hFMJYRNA8Rq9PVaW,spotify:track:1swmf4hFMJYRNA8Rq9PVaW,https://api.spotify.com/v1/tracks/1swmf4hFMJYRNA8Rq9PVaW,https://api.spotify.com/v1/audio-analysis/1swmf4hFMJYRNA8Rq9PVaW,148573,4
The Beatles (Remastered),1968-11-22,day,I'm So Tired - Remastered 2009,2X9H5BokS1u5O46YpNYNsZ,0.433,0.483,9,-9.422,1,0.175,0.656,2.64e-05,0.539,0.717,68.492,audio_features,2X9H5BokS1u5O46YpNYNsZ,spotify:track:2X9H5BokS1u5O46YpNYNsZ,https://api.spotify.com/v1/tracks/2X9H5BokS1u5O46YpNYNsZ,https://api.spotify.com/v1/audio-analysis/2X9H5BokS1u5O46YpNYNsZ,123493,4
The Beatles (Remastered),1968-11-22,day,Blackbird - Remastered 2009,5jgFfDIR6FR0gvlA56Nakr,0.686,0.127,7,-14.361,1,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,audio_features,5jgFfDIR6FR0gvlA56Nakr,spotify:track:5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/tracks/5jgFfDIR6FR0gvlA56Nakr,https://api.spotify.com/v1/audio-analysis/5jgFfDIR6FR0gvlA56Nakr,138387,4
